epoch,acc,loss,val_acc,val_loss
0,0.00093786638199514405,64.638214687333999,0.00093808633189711296,75.834125296930878
0,0.00093786638199514405,62.50403428966527,0.0018761726637942259,51.431232294937907
0,0.0014067995729927162,54.112748497340213,0.0028142589956913389,46.12248720952762
0,0.00093786638199514405,77.469630971910803,0.0,48.533983982079022
0,0.002110199359489074,49.525987444002212,0.00093808633189711296,42.912645178932635
0,0.0016412661684915022,47.141747180182939,0.0028142589956913389,42.365846401307643
0,0.0014067995729927162,47.141680711430936,0.0018761726637942259,45.547133934207082
0,0.0028135991459854325,46.76397671000759,0.0028142589956913389,44.216338832203938
0,0.0014067995729927162,46.262765904747447,0.0018761726637942259,43.645402854647465
0,0.0023446659549878602,46.408009398304984,0.0056285179913826778,42.57255462589228
0,0.0018757327639902881,46.516146651130491,0.0018761726637942259,42.197662525284358
0,0.0028135991459854325,45.715256364292443,0.00093808633189711296,46.215217805042947
0,0.002110199359489074,46.06999774499068,0.00093808633189711296,44.748595983852368
0,0.002110199359489074,46.08491563696375,0.0018761726637942259,41.858287861378507
0,0.0014067995729927162,45.91184621723707,0.0018761726637942259,42.917603634088167
0,0.002110199359489074,45.650627110292319,0.0028142589956913389,42.989336425323202
0,0.0037514655279805762,45.524269554791111,0.0018761726637942259,45.232920619828619
0,0.0028135991459854325,45.707856806836681,0.0018761726637942259,41.596048687904457
0,0.002110199359489074,45.650259522843889,0.0028142589956913389,41.297483912999368
0,0.002110199359489074,44.965393748847987,0.00093808633189711296,41.323280470456233
0,0.0016412661684915022,44.596341391828389,0.00093808633189711296,41.066362341617776
0,0.0025791325504866463,44.753651651827418,0.0037523453275884518,41.088197153460015
0,0.002110199359489074,45.006745034561071,0.00093808633189711296,41.28778892073354
0,0.0035169989324817905,44.909802898125243,0.0018761726637942259,41.319739386467283
0,0.00093786638199514405,45.279968264402008,0.0018761726637942259,41.46403771806613
0,0.0025791325504866463,44.656200289083394,0.0028142589956913389,41.366986072533123
0,0.0011723329774939301,44.985471802831114,0.0028142589956913389,41.640473950870934
0,0.0011723329774939301,44.936740192355195,0.0028142589956913389,42.026946491864116
0,0.002110199359489074,44.713791378329816,0.0028142589956913389,41.032202257224363
0,0.0025791325504866463,45.249635525129882,0.00093808633189711296,40.816354826735733
0,0.0032825323369830043,44.860741872664491,0.0018761726637942259,41.085685636939075
0,0.0016412661684915022,44.512932932810095,0.0028142589956913389,40.381953434469999
0,0.00093786638199514405,44.219450853801696,0.0018761726637942259,42.14085264366966
0,0.0018757327639902881,44.203665744294035,0.0037523453275884518,41.277625193068054
0,0.0018757327639902881,49.14102976755408,0.0,45.263147457902917
0,0.0028135991459854325,44.093408297933422,0.0037523453275884518,41.113685779678889
0,0.0025791325504866463,48.588405566198745,0.0,45.934672479110631
0,0.002110199359489074,44.226044327712422,0.0018761726637942259,41.382638763084195
0,0.0032825323369830043,47.860507338100135,0.0,46.131707239777242
0,0.0011723329774939301,44.1628791433426,0.0018761726637942259,40.887475026257711
0,0.002110199359489074,47.584368370565969,0.0018761726637942259,44.051883260930907
0,0.002110199359489074,43.646010366889264,0.0028142589956913389,40.446774380739363
0,0.002110199359489074,47.537336601266269,0.0028142589956913389,43.714505165200293
0,0.002110199359489074,44.259357561511706,0.0018761726637942259,41.277159127240779
0,0.0023446659549878602,46.489700013280334,0.0018761726637942259,45.455296149620644
0,0.0023446659549878602,44.124565498378885,0.0028142589817127636,41.247392808295103
0,0.0011723329774939301,47.080572692227115,0.0028142589956913389,43.275138504285977
0,0.0011723329774939301,43.856982859693126,0.0056285179774041025,40.655483811255017
0,0.0014067995729927162,47.233517719013889,0.00093808633189711296,42.927064290860805
0,0.0023446659549878602,43.461379698991493,0.00093808633189711296,40.308282233089713
0,0.0023446659549878602,47.211460359937838,0.0018761726637942259,42.93141694632525
0,0.0018757327639902881,43.840693138632375,0.0018761726637942259,40.67370136683251
0,0.0016412661684915022,46.878490978388548,0.0,43.322462715306379
0,0.0032825323369830043,43.651814940833823,0.0037523453275884518,41.128232372634628
0,0.00093786638199514405,45.939365691065369,0.00093808633189711296,44.133870022829207
0,0.002110199359489074,43.999081228151134,0.0028142589956913389,40.671417651435895
0,0.0018757327639902881,46.380049441875357,0.0018761726637942259,42.999910265151378
0,0.0014067995729927162,43.442370053612194,0.0,40.152265967392339
